race_date,race_place,race_id_of_day,race_id_of_season,horse_class,race_distance,race_name,race_price,going,course,horse_1_place,horse_1_name,horse_1_id,horse_1_jockey,horse_1_trainer,horse_1_act_wt,horse_1_dec_wt,horse_1_dr,horse_1_lbw,horse_1_pos,horse_1_time,horse_1_odds,horse_2_place,horse_2_name,horse_2_id,horse_2_jockey,horse_2_trainer,horse_2_act_wt,horse_2_dec_wt,horse_2_dr,horse_2_lbw,horse_2_pos,horse_2_time,horse_2_odds,horse_3_place,horse_3_name,horse_3_id,horse_3_jockey,horse_3_trainer,horse_3_act_wt,horse_3_dec_wt,horse_3_dr,horse_3_lbw,horse_3_pos,horse_3_time,horse_3_odds,horse_4_place,horse_4_name,horse_4_id,horse_4_jockey,horse_4_trainer,horse_4_act_wt,horse_4_dec_wt,horse_4_dr,horse_4_lbw,horse_4_pos,horse_4_time,horse_4_odds,horse_5_place,horse_5_name,horse_5_id,horse_5_jockey,horse_5_trainer,horse_5_act_wt,horse_5_dec_wt,horse_5_dr,horse_5_lbw,horse_5_pos,horse_5_time,horse_5_odds,horse_6_place,horse_6_name,horse_6_id,horse_6_jockey,horse_6_trainer,horse_6_act_wt,horse_6_dec_wt,horse_6_dr,horse_6_lbw,horse_6_pos,horse_6_time,horse_6_odds,horse_7_place,horse_7_name,horse_7_id,horse_7_jockey,horse_7_trainer,horse_7_act_wt,horse_7_dec_wt,horse_7_dr,horse_7_lbw,horse_7_pos,horse_7_time,horse_7_odds,horse_8_place,horse_8_name,horse_8_id,horse_8_jockey,horse_8_trainer,horse_8_act_wt,horse_8_dec_wt,horse_8_dr,horse_8_lbw,horse_8_pos,horse_8_time,horse_8_odds,horse_9_place,horse_9_name,horse_9_id,horse_9_jockey,horse_9_trainer,horse_9_act_wt,horse_9_dec_wt,horse_9_dr,horse_9_lbw,horse_9_pos,horse_9_time,horse_9_odds,horse_10_place,horse_10_name,horse_10_id,horse_10_jockey,horse_10_trainer,horse_10_act_wt,horse_10_dec_wt,horse_10_dr,horse_10_lbw,horse_10_pos,horse_10_time,horse_10_odds,horse_11_place,horse_11_name,horse_11_id,horse_11_jockey,horse_11_trainer,horse_11_act_wt,horse_11_dec_wt,horse_11_dr,horse_11_lbw,horse_11_pos,horse_11_time,horse_11_odds,horse_12_place,horse_12_name,horse_12_id,horse_12_jockey,horse_12_trainer,horse_12_act_wt,horse_12_dec_wt,horse_12_dr,horse_12_lbw,horse_12_pos,horse_12_time,horse_12_odds,horse_13_place,horse_13_name,horse_13_id,horse_13_jockey,horse_13_trainer,horse_13_act_wt,horse_13_dec_wt,horse_13_dr,horse_13_lbw,horse_13_pos,horse_13_time,horse_13_odds,horse_14_place,horse_14_name,horse_14_id,horse_14_jockey,horse_14_trainer,horse_14_act_wt,horse_14_dec_wt,horse_14_dr,horse_14_lbw,horse_14_pos,horse_14_time,horse_14_odds,horse_15_place,horse_15_name,horse_15_id,horse_15_jockey,horse_15_trainer,horse_15_act_wt,horse_15_dec_wt,horse_15_dr,horse_15_lbw,horse_15_pos,horse_15_time,horse_15_odds,horse_16_place,horse_16_name,horse_16_id,horse_16_jockey,horse_16_trainer,horse_16_act_wt,horse_16_dec_wt,horse_16_dr,horse_16_lbw,horse_16_pos,horse_16_time,horse_16_odds,horse_17_place,horse_17_name,horse_17_id,horse_17_jockey,horse_17_trainer,horse_17_act_wt,horse_17_dec_wt,horse_17_dr,horse_17_lbw,horse_17_pos,horse_17_time,horse_17_odds,horse_18_place,horse_18_name,horse_18_id,horse_18_jockey,horse_18_trainer,horse_18_act_wt,horse_18_dec_wt,horse_18_dr,horse_18_lbw,horse_18_pos,horse_18_time,horse_18_odds,horse_19_place,horse_19_name,horse_19_id,horse_19_jockey,horse_19_trainer,horse_19_act_wt,horse_19_dec_wt,horse_19_dr,horse_19_lbw,horse_19_pos,horse_19_time,horse_19_odds,horse_20_place,horse_20_name,horse_20_id,horse_20_jockey,horse_20_trainer,horse_20_act_wt,horse_20_dec_wt,horse_20_dr,horse_20_lbw,horse_20_pos,horse_20_time,horse_20_odds
19791013,HV,9,47,Class 5,1235,BROADWOOD HANDICAP (SECTION 2),"HK$ 59,000",FIRM,GRASS,4,CINCINNATI KID,AL032,W Hartack,B Hutchison,135,---,2,N/SH/1,,1:15.60,3.1,11,WELL & TRULY,AM094,S Morris,J H Brown,130,---,11,12 3/4,,1:17.40,11,7,ANTARCTIC OCEAN,AK123,P Miers,H M Cheung,134,---,1,9,,1:16.80,13,2,CRACKERS,AL015,G W Moore,G Moore,134,---,7,NK,,1:15.40,4.6,10,CHIC CHIC,Z061,B Andrews,G Sofronoff,133,---,9,11,,1:17.10,7.9,3,PUSH BUTTON,Z095,T O Lau,A Chan,133,---,3,N/SH,,1:15.40,3.9,8,TERRIFIC STRIKE,Z098,S M Au-Yeung,R Burns,126,---,6,10,,1:16.90,58,5,LIGHTNING,AM011,K W Lui,P C Kan,129,---,5,3,,1:15.90,20,1,FRIENDLY,AK098,M C Tam,K H Au,126,---,4,0,,1:15.30,23,9,L'ENJOLEUR,Z066,H M Lee,M K Tam,130,---,8,10 3/4,,1:17.00,80,,TEA FOR TWO,Z096,---,C L Ng,---,---,---,---,,---,---,6,FAIR EARNING,AL028,W Hood,E Collingwood,120,---,10,7 1/2,,1:16.60,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,1,48,Race Class 6,1650,WORCESTER HANDICAP (SECTION 1),"HK$ 59,000",FIRM,GRASS,6,TIDDY,AK046,G W Moore,G Moore,140,---,8,8,,1:44.70,11,2,MARINE TREASURE,AL037,T O Lau,A Chan,135,---,5,3/4,,1:43.40,6.1,9,JET ELEPHANT,AK088,C S Shum,H M Cheung,125,---,9,13 3/4,,1:45.80,4.4,7,FAIRY FUN,AG017,P Miers,R Burns,130,---,7,8,,1:44.70,23,8,CAN TAKE,F062,D C Cruz,G Sofronoff,128,---,3,9 1/2,,1:45.00,99,5,SILVER BOY,AK119,R Setches,C L Ng,128,---,1,2 1/2,,1:43.80,5.7,10,GAY MELODY,Z063,K W Lui,G Sofronoff,124,---,4,18 1/4,,1:46.60,20,1,MISSISSIPI GAMBLER,Z054,W Burnett,C Robertson,127,---,6,0,,1:43.20,7.2,4,EL CID,AL065,W Hartack,B Hutchison,126,---,2,2 1/4,,1:43.70,3.5,3,ALL BRILLIANT,AK061,Y P Chan,T C Cheng,120,---,10,2 1/4,,1:43.70,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,2,49,Class 4,1235,LOMOND HANDICAP (SECTION 2),"HK$ 64,000",FIRM,GRASS,,PERFECT,Z088,---,T L Lee,---,---,---,---,,---,---,6,LE CHEVAL,AM018,H M Lee,M K Tam,128,---,2,14 1/4,,1:17.40,8.2,3,CHIVALRY,AK041,B Andrews,G Sofronoff,125,---,6,6 3/4,,1:16.20,14,5,RHYTHMIC TROT,AM138,P F Yiu,A Chan,123,---,4,8 1/2,,1:16.50,4.8,2,DIM SUM,AM147,S Morris,E Collingwood,117,---,3,6,,1:16.10,59,1,POSITIVITY,AM092,G W Moore,G Moore,122,---,1,0,,1:15.10,1.3,4,STAR TROUPER,Z058,Y P Chan,T C Cheng,116,---,5,8,,1:16.40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,3,50,Class 2,1650,DONCASTER HANDICAP (SECTION 2),"HK$ 70,000",FIRM,GRASS,12,AMERICAN EAGLE,AK022,S Morris,F Carr,133,---,9,16,,1:43.30,21,9,BIONIC GIRL,AM176,C C Chan,P M Chu,135,---,10,11 1/2,,1:42.50,99,5,HIGH SPEED,AL087,R Staples,H M Cheung,134,---,8,6 3/4,,1:41.80,99,4,LUCKY LOY,AL175,K S Ho,A Chan,131,---,11,3 1/4,,1:41.30,15,1,WING TAKE,AK035,G W Moore,G Moore,131,---,5,0,,1:40.80,1.7,11,CAN GO,AM207,K W Lui,G Sofronoff,123,---,7,12 3/4,,1:42.80,18,7,ELECTRONIC WORLD,AL180,R Wernham,G Smyth,125,---,2,8 1/2,,1:42.10,99,10,BEAUTIFUL KID,AL159,R Setches,P C Kan,124,---,12,11 1/2,,1:42.60,32,2,EVERFIT,AM180,W Hood,E Collingwood,123,---,6,1 1/2,,1:41.00,5.5,6,TELEPHONE,AM160,J Tandari,A Chan,123,---,1,7 1/2,,1:41.90,17,8,REGAL WAY,AL151,D C Cruz,G Sofronoff,121,---,4,10 3/4,,1:42.40,99,3,THE JUDGE,AM200,P Miers,R Burns,121,---,3,1 1/2/N,,1:41.00,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,4,51,Class 2,1235,THE HONG KONG COUNTRY CLUB CHALLENGE CUP,"HK$ 70,000",FIRM,GRASS,1,LANTAU,AN106,D Brosnan,S T Wong,137,---,3,0,,1:13.30,1.7,8,SHENANDOAH,AM214,W Burnett,P Supple,137,---,6,10 1/4,,1:15.00,51,5,MONEY TALKS,Z009,L Fox,M K Tam,136,---,1,5 1/4,,1:14.20,27,7,JACK-O'-LANTERN,AL111,P Miers,R Burns,133,---,8,10 1/4,,1:15.00,5.5,6,JUST GREAT,AM212,B Andrews,T C Cheng,133,---,9,8 1/4,,1:14.60,8.2,11,NAZAKAT,Z015,R Setches,H M Cheung,130,---,4,17 3/4,,1:16.20,88,9,VERSATILITY,AL126,G W Moore,G Moore,130,---,11,10 1/2,,1:15.10,5.7,12,IMPRINT,Z082,P Leyshan,G Sofronoff,129,---,12,17 3/4,,1:16.20,99,10,CANDY MAN,AM227,K L Man,P C Kan,122,---,10,12,,1:15.30,28,4,CONQUEROR,AM129,K S Ho,A Chan,124,---,7,3 1/2 /N,,1:13.90,55,3,ARION,AL164,S Morris,J H Brown,118,---,2,3/N,,1:13.80,56,2,MARKSMAN,AL114,W Hood,E Collingwood,119,---,5,3,,1:13.70,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,5,52,Class 2,1650,DONCASTER HANDICAP (SECTION 1),"HK$ 70,000",FIRM,GRASS,6,HEIDDOON FASHION,AK017,P Miers,R Burns,138,---,4,7,,1:42.60,3.6,8,FILLALINE,AL110,C C Chan,P M Chu,133,---,8,9 3/4,,1:43.10,10,11,SPLENDID,AM178,W Hood,E Collingwood,133,---,12,15,,1:44.00,23,2,TAKE ALL,AM154,D Brosnan,T L Lee,133,---,11,NK,,1:41.50,4.3,9,SUNFLOWER,AM222,K S Ho,H M Cheung,132,---,7,10 1/2,,1:43.20,33,7,SILVER FOX,AL160,K W Lui,G Sofronoff,124,---,2,7 1/2,,1:42.70,38,12,NATURAL VIGOUR,Z034,G W Moore,G Moore,125,---,10,15 1/2,,1:44.10,44,10,REGULUS,AL127,S Morris,T C Cheng,118,---,5,10 1/2,,1:43.20,25,1,HUGHENDEN,AM190,Y S Wong,A Chan,115,---,1,0,,1:41.40,5.8,4,JUMBO JET,AM191,P Leyshan,S T Wong,122,---,9,1 3/4,,1:41.80,69,5,MANX ROCKET,AL179,T O Lau,M K Tam,121,---,6,2,,1:41.80,10,3,GWYNT,AL168,J Roe,F Carr,120,---,3,N/1,,1:41.70,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,6,53,Race Class 6,1650,WORCESTER HANDICAP (SECTION 2),"HK$ 59,000",FIRM,GRASS,1,GOLDEN KEY,AL047,R Staples,H M Cheung,136,---,4,0,,1:42.80,3.1,7,UPTREND,F100,G W Moore,G Moore,135,---,6,24 3/4,,1:46.90,16,5,TREASURE MILL,Z103,C C Chan,P M Chu,134,---,7,8 1/2,,1:44.10,8.2,2,KING'S PARCHMENT I,AL026,K L Man,K H Au,125,---,2,4,,1:43.50,3.5,4,SAUCY GWYNN,Z049,B Andrews,G Sofronoff,130,---,3,6 3/4,,1:43.80,53,3,MINI PEP,Z020,P Leyshan,J H Brown,125,---,1,5 1/2,,1:43.70,7,6,BINGO,AL056,D Brosnan,S T Wong,124,---,5,10 3/4,,1:44.50,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,7,54,Class 4,1235,LOMOND HANDICAP (SECTION 1),"HK$ 64,000",FIRM,GRASS,2,VICTORIOUS II,AK071,G W Moore,G Moore,140,---,6,NK,,1:15.00,1.6,4,TWILIGHT,AL061,L Fox,R Burns,136,---,9,4 1/4,,1:15.60,6.7,9,PRINCE LUCKY,F013,Y Y Choy,P M Chu,125,---,5,10 1/4,,1:16.60,99,12,MON CHATEAU,Z093,W Burnett,P Supple,128,---,8,16 1/4,,1:17.60,7.4,5,CANTOR,AL012,Y P Chan,T C Cheng,120,---,4,6 1/2,,1:16.00,38,6,GOLD STAR,AL086,K L Man,P C Kan,120,---,3,8 1/2,,1:16.30,9.7,10,CASTLEREAGH,AK093,P Leyshan,G Moore,124,---,11,11 3/4,,1:16.80,99,1,MINI COMPUTER,AL055,T O Lau,A Chan,124,---,2,0,,1:14.90,22,11,TROJAN,AL020,G Hall,G Moore,124,---,1,15 1/2,,1:17.40,92,7,SHADOWFAX,AG021,Y C Chan,C Robertson,115,---,12,9,,1:16.40,99,8,HARBOUR CROSSING,AM010,R Wernham,G Smyth,121,---,10,9 1/2,,1:16.50,34,3,BANCO,AM198,B Andrews,A Ward,119,---,7,N/4,,1:15.60,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,8,55,Race Class 6,975,LANCASTER HANDICAP,"HK$ 59,000",FIRM,GRASS,8,ADIDA,AG039,D C Cruz,G Sofronoff,138,---,3,8 1/2,,1:00.40,27,7,RACING DEMON,AL079,C S Shum,P C Kan,129,---,7,8,,1:00.30,7.5,6,WISDOM,AK079,W Burnett,P Supple,136,---,12,5 1/4,,0:59.90,17,12,ROBIN HOOD,AL051,L Fox,R Burns,134,---,8,16 3/4,,1:01.70,40,11,UNCLE,F057,P Leyshan,P M Chu,132,---,11,12 3/4,,1:01.00,99,9,FINEST HOUR,AL053,J Roe,C L Ng,131,---,10,10,,1:00.60,20,2,ROYAL GOLD,F056,R Setches,C Robertson,131,---,4,3,,0:59.50,6.7,3,AETHE,Z091,W T Hung,J H Brown,123,---,9,3 3/4,,0:59.00,8.4,5,GAY PRISCILLA,Z050,T O Lau,A Chan,128,---,2,5,,0:59.80,12,4,MAZEL,AL057,G W Moore,G Moore,127,---,6,5,,0:59.80,2.6,1,ROYAL DECISION,AL001,P Miers,B Hutchison,127,---,1,0,,0:59.00,7.8,10,CHOP-CHOP,AL003,D Brosnan,G Sofronoff,126,---,5,11,,1:00.70,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791020,HV,9,56,Class 2,1235,ABERDEEN HANDICAP (SECTION 1),"HK$ 70,000",FIRM,GRASS,1,GREAT WONDER,AM188,P Leyshan,J H Brown,136,---,4,0,,1:14.70,1.9,4,CHARLIE'S ANGEL,AL129,W Burnett,P Supple,135,---,9,1 1/2,,1:15.00,29,12,MANNIX,AK028,Y S Wong,P C Kan,123,---,6,17,,1:17.30,39,11,RIGHTEOUS BOSS,AN096,P Miers,R Burns,130,---,11,11,,1:16.40,3.6,9,FAFA,AL045,Y P Chan,T C Cheng,124,---,5,6 1/2,,1:15.70,73,3,PLENTIFUL,AL137,H M Lee,C L Ng,129,---,8,1 1/2,,1:14.90,18,5,SAUCY BELLE,AK015,G Hall,G Moore,126,---,7,1 3/4,,1:15.00,76,7,TOP FIT,AN130,T O Lau,G Sofronoff,123,---,2,6 1/4,,1:15.60,16,8,NAUGHTY NAUGHTY,AK116,W Hood,E Collingwood,121,---,1,6 1/4,,1:15.60,73,6,PERSIAN BOY,AL152,G W Moore,G Moore,120,---,3,5 1/4,,1:15.40,33,2,SPECULATOR,AM181,R Wernham,G Smyth,120,---,10,3/4,,1:14.80,8.9,10,MOUNT GO-GO,AK019,K S Ho,P C Kan,119,---,12,7 1/2,,1:15.80,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791024,HV,1,57,Class 3,1030,MUI WO HANDICAP (SECTION 2),"HK$ 67,000",NORMAL WATERING,SAND,3,FADO,AM192,F S Cheung,C L Ng,133,---,6,4,,1:06.30,5.3,1,THE GENERAL,AM017,G W Moore,G Moore,137,---,3,0,,1:05.50,1.4,2,ROCKFORD,Z064,T O Lau,A Chan,134,---,2,2,,1:05.90,5.5,5,ULYSSES,Z062,W Burnett,C Robertson,127,---,5,15,,1:08.10,62,4,MY LOT,Z055,P H Chan,G Smyth,118,---,1,8 1/2,,1:07.10,27,7,STEELMASTER,AL104,K W Lui,G Sofronoff,119,---,7,18 1/2,,1:08.70,24,6,SUNNY DAY,AM193,Y P Chan,T C Cheng,115,---,4,16,,1:08.30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791024,HV,2,58,Class 3,1575,LUNG CHEUNG HANDICAP (SECTION 1),"HK$ 67,000",NORMAL WATERING,SAND,7,RUSTIC RIVER,Z124,C C Chan,P M Chu,140,---,3,10,,1:46.20,20,4,WORLD WOOD,AM184,R Setches,G Sofronoff,133,---,5,4 1/2,,1:45.30,5.5,3,CHATER ROAD,AK130,W Hood,E Collingwood,131,---,2,4,,1:45.20,16,6,GOLDEN CHANCE,AL095,W Burnett,P Supple,129,---,7,9 1/2,,1:46.10,7.7,9,KOO BOO,AM106,D Brosnan,G Sofronoff,129,---,1,15 1/4,,1:47.10,20,1,VENUS PIONEER,AM174,K W Lui,T C Cheng,126,---,6,0,,1:44.50,6.2,2,BERNCASTLER,AM234,P Miers,R Burns,128,---,10,2,,1:44.90,2.5,10,IMPERIAL IMAGE,AM163,R Wernham,G Smyth,128,---,8,23 1/2,,1:48.40,99,5,TOUCH OF LUCK,AM067,K L Man,K H Au,120,---,4,7,,1:45.60,13,8,MALAYAN TREASURE,AK080,K S Ho,A Chan,123,---,9,13,,1:46.70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791024,HV,3,59,MAIDEN,1400,GLAMIS (DIVIDED) HANDICAP (DIVISION 1),"HK$ 40,000",NORMAL WATERING,SAND,1,SILVER BILOXI,AM004,P Miers,H M Cheung,134,---,6,0,,1:34.40,1.7,8,LUCKY SEVEN,AM089,P F Yiu,A Chan,128,---,1,15 1/2,,1:37.10,17,7,GOLDEN WAY,AM126,J Roe,F Carr,126,---,2,15 1/2,,1:37.10,74,6,LUCKY FIRST,AM137,R Setches,C L Ng,126,---,3,5 1/2,,1:35.40,57,3,COLONIST,AM045,G Hall,B Hutchison,124,---,5,2,,1:34.80,18,4,BLUE AND GOLD,AM114,D Brosnan,S T Wong,118,---,4,2 1/2,,1:34.90,4.7,2,SUPER POWER,AM104,T O Lau,N Metervelli,118,---,7,1/2,,1:34.50,6.7,5,DASH FORWARD,AM009,J Tandari,A Chan,116,---,8,3 1/2,,1:35.10,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791024,HV,4,60,MAIDEN,1400,GLAMIS (DIVIDED) HANDICAP (DIVISION 3),"HK$ 40,000",NORMAL WATERING,SAND,4,HEREWARD THE WAKE,AM039,W Hood,E Collingwood,130,---,9,10 1/2,,1:35.30,4,2,NAVSAT,AM025,R Staples,H M Cheung,129,---,3,4,,1:34.10,2.9,10,BODY-GUARD,AM070,K W Lui,P C Kan,124,---,8,20 1/2,,1:37.10,71,9,THIRD DEGREE,AM086,M C Tam,K H Au,121,---,6,20,,1:37.00,14,3,LARK,AM030,L Fox,R Burns,125,---,10,10,,1:35.10,9.3,6,SILVER PEAK,AM047,K C Lo,T C Cheng,125,---,7,17 1/2,,1:36.50,5.8,7,SUPER KING,AM119,R Setches,C L Ng,121,---,2,18 3/4,,1:36.70,19,5,ACHILLES,AM143,W Burnett,C Robertson,118,---,5,12 1/2,,1:35.60,34,1,CRUACHAN,AM136,R Wernham,G Smyth,118,---,4,0,,1:33.40,5.7,8,MINI SUCCESS,AM042,D C Cruz,G Sofronoff,116,---,1,19 1/4,,1:36.80,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791024,HV,5,61,MAIDEN,1400,GLAMIS (DIVIDED) HANDICAP (DIVISION 2),"HK$ 40,000",NORMAL WATERING,SAND,,GOLDEN JAGUAR,AM135,---,P C Kan,---,---,---,---,,---,---,7,LUCK SURE,AM029,S Morris,F Carr,125,---,7,17 1/4,,1:37.20,38,2,VITESSE,AM035,P Leyshan,P M Chu,129,---,9,5,,1:35.00,49,8,PROFIT FOR ALL,AM031,T O Lau,A Chan,127,---,8,20 1/4,,1:37.90,25,6,FALCON,AM027,K W Lui,T C Cheng,123,---,5,17 1/4,,1:37.10,4.3,5,TANGERINE,AM118,W Hartack,G Smyth,126,---,3,15 1/4,,1:38.80,6.4,3,CRAIG'S TREASURE,AM076,J Roe,C L Ng,125,---,4,5 3/4,,1:35.10,4.4,4,DOLL,AM059,M C Tam,K H Au,120,---,2,11 3/4,,1:36.20,3,9,AQUARIUS,AM046,P Miers,R Burns,121,---,1,21,,1:38.00,5.7,1,ABBA,AM043,F S Cheung,G Sofronoff,109,---,6,0,,1:34.10,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791024,HV,6,62,Class 3,1030,MUI WO HANDICAP (SECTION 1),"HK$ 67,000",NORMAL WATERING,SAND,1,ROCKAWAY,AM158,T O Lau,A Chan,139,---,6,0,,1:06.60,3.2,2,ROYAL AUTHORITY,AL141,G W Moore,G Moore,137,---,5,5,,1:07.40,2.6,4,WELSH VILLAIN,Z128,D C Cruz,G Sofronoff,135,---,2,12 1/2,,1:08.70,14,6,FLYING PHOENIX,AL109,W Burnett,P Supple,133,---,3,23 1/4,,2:00.60,28,3,BRIGADE SAM,AN094,D Brosnan,S T Wong,132,---,7,8,,1:07.90,30,,JACY KING,AM203,---,C Robertson,---,---,---,---,,---,---,7,PERSIAN PRINCE,AM182,R Wernham,G Smyth,130,---,1,24 1/2,,2:00.80,5.8,5,POT OF GOLD,AM237,H M Lee,M K Tam,127,---,4,13,,1:08.80,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791027,HV,1,63,Class 4,1235,LOMOND HANDICAP (SECTION 3),"HK$ 64,000",FIRM,GRASS,2,POINT FORWARD,AK120,T O Lau,A Chan,138,---,1,H,,1:15.50,2.6,3,POPEYE,AK027,G W Moore,G Moore,136,---,8,H/1 1/2,,1:15.70,2,8,VERY BEST WISHES,AK065,C H Cheong,G Moore,129,---,4,27 1/4,,1:20.20,99,6,GULF SHEIK,AM211,W Hartack,B Hutchison,135,---,7,5 1/4,,1:16.20,10,1,JAGOLARI,AM071,S Morris,F Carr,129,---,6,0,,1:15.40,6.8,7,GAUDEAMUS,AL018,P Leyshan,G Sofronoff,132,---,2,10 3/4,,1:17.20,29,4,GOOD RETURN,AK118,K W Lui,T C Cheng,122,---,5,3 1/4,,1:16.00,41,5,CHARISMA,AG013,K L Man,G Moore,114,---,3,4 1/2,,1:16.10,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791027,HV,2,64,Class 4,1235,LOMOND HANDICAP (SECTION 4),"HK$ 64,000",FIRM,GRASS,4,TREASURE BOX,AM201,R Setches,C Robertson,138,---,5,8 1/2,,1:15.60,3.1,1,NEW JELIK,AM113,G W Moore,G Moore,134,---,1,0,,1:14.50,2.7,2,MOUNT FUJI,AM038,W Hartack,P C Kan,133,---,4,4,,1:15.00,2.8,3,WIN FIRST,Z108,T O Lau,T C Cheng,132,---,2,7,,1:15.40,9.9,7,CONTINGENT,Z122,H M Lee,M K Tam,131,---,7,20 1/4,,1:17.30,58,8,MIGHTY EMPEROR,AL010,G Hall,K H Au,129,---,3,34 3/4,,1:20.00,99,6,TABAC,AM050,W Hood,E Collingwood,124,---,6,16 1/4,,1:16.70,34,5,CARRINGTON,Z074,P F Yiu,A Chan,123,---,8,14,,1:16.40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
